,psdtheta_1,psdalpha_1,psdbeta_1,psdtheta_2,psdalpha_2,psdbeta_2,psdtheta_3,psdalpha_3,psdbeta_3,psdtheta_4,psdalpha_4,psdbeta_4,psdtheta_5,psdalpha_5,psdbeta_5,psdtheta_6,psdalpha_6,psdbeta_6,psdtheta_7,psdalpha_7,psdbeta_7,psdtheta_8,psdalpha_8,psdbeta_8,psdtheta_9,psdalpha_9,psdbeta_9,psdtheta_10,psdalpha_10,psdbeta_10,psdtheta_11,psdalpha_11,psdbeta_11,psdtheta_12,psdalpha_12,psdbeta_12,psdtheta_13,psdalpha_13,psdbeta_13,psdtheta_14,psdalpha_14,psdbeta_14,ECG_Rate_Mean,HRV_MeanNN,HRV_SDNN,HRV_SDANN1,HRV_SDNNI1,HRV_SDANN2,HRV_SDNNI2,HRV_SDANN5,HRV_SDNNI5,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_Prc20NN,HRV_Prc80NN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_DFA_alpha1,HRV_MFDFA_alpha1_Width,HRV_MFDFA_alpha1_Peak,HRV_MFDFA_alpha1_Mean,HRV_MFDFA_alpha1_Max,HRV_MFDFA_alpha1_Delta,HRV_MFDFA_alpha1_Asymmetry,HRV_MFDFA_alpha1_Fluctuation,HRV_MFDFA_alpha1_Increment,HRV_DFA_alpha2,HRV_MFDFA_alpha2_Width,HRV_MFDFA_alpha2_Peak,HRV_MFDFA_alpha2_Mean,HRV_MFDFA_alpha2_Max,HRV_MFDFA_alpha2_Delta,HRV_MFDFA_alpha2_Asymmetry,HRV_MFDFA_alpha2_Fluctuation,HRV_MFDFA_alpha2_Increment,HRV_ApEn,HRV_SampEn,HRV_ShanEn,HRV_FuzzyEn,HRV_MSEn,HRV_CMSEn,HRV_RCMSEn,HRV_CD,HRV_HFD,HRV_KFD,HRV_LZC,age,gender,participant,video,video_name,target_emotion,valence,arousal,dominance,stress_bin
103,-0.10541523753177197,-0.10567074339073579,-0.095284367513539,-0.10726124504451119,-0.10718324630648433,-0.10298107925631964,-0.0803976305530141,-0.08023770987276212,-0.07618923096502732,13.160313378352257,13.231623062266102,11.587076484824204,-0.26325060236712394,-0.28043147212247066,-0.2732021531649599,0.1865846695143492,0.17321441824552847,0.08174488256825942,-0.1523425808420215,-0.15360906271999786,-0.16265047718400436,-0.1568196122642489,-0.15441616615021517,-0.15620357329618148,-0.1222646763078417,-0.12070098713572364,-0.10248809768276261,-0.21447059538022092,-0.21201543533753137,-0.18115005041330062,0.13753023865655234,0.1316129151016015,0.09775680727269742,-0.09704405325597777,-0.09671450956506121,-0.0966075574187558,-0.19232178381512322,-0.19175463344145618,-0.18690132207363552,-0.17127396971904943,-0.1714189390999674,-0.17656359071016892,75.61547076909329,203.35211267605635,25.826564684849572,,,,,,,15.961289929577847,15.993960072313717,0.1270041621155506,0.07849089797756109,205.5,25.2042,0.12264890125503197,34.5,180.0,224.8,1.643192488262911,10.093896713615024,128.0,265.0,7.616858237547893,121.09375,,,0.008675005880253262,0.11987997225084983,0.006709429305343054,0.0723640954927181,0.06413369019813131,0.8862640036609756,-2.1212642689858607,11.309437625159914,34.55522170235687,0.3272852071388893,1227.7380852815377,3.0554689286670156,3.796071389956854,422.3287013456493,0.4624413145539906,0.4328205128205128,0.6491648411829134,0.1427536231884058,52.09512376379123,51.95060817428776,52.232622524660165,58.230769230769226,0.7368976461741548,0.26310235382584507,9.711233343984915,5.802785754984784,0.44038163814918435,0.5596183618508157,22.931225528113348,25.849949796847742,0.4690846881773258,0.5309153118226744,17.608935947699095,18.73361789590195,1.4765995986615685,1.8605102453020363,1.8505816278430214,1.694103972200081,0.14280115548836125,0.7859163212879658,-0.5860325680931189,0.000817022579546012,0.21380364040322833,1.0042084031656602,0.44278900080041717,0.8455049432938634,0.8103923130587535,1.0,1.1499920666776817,-0.5793153514576436,0.00028779105383668817,0.019849966698936843,0.8535151468062574,1.0501135774930832,6.1797997488130605,0.7854420241949894,1.5688964334586444,1.3052513238765004,1.8860328582066574,1.576436129348449,1.4224111682689844,2.163201337273778,0.7081072187530697,25,male,6,14,Gentlemans Agreement,anger,2,3,3,1
104,0.4527597251497845,0.4402738706881633,0.27498643021167235,-0.06451837152109574,-0.06534628494947027,-0.0702197034918756,0.2819622250027784,0.2828336753031289,0.28964946549539633,-0.06997983359563198,-0.06895773922719745,-0.06931249829719054,-0.20540968750740737,-0.20816544659292383,-0.15942749058868377,-0.13276071786266994,-0.12979471456421587,-0.09952482490606779,-0.19718847445663415,-0.19834891184355277,-0.20647176738999753,0.0595761861029892,0.05154989459424022,0.04164209204051024,0.3986398566518737,0.4106298606640839,0.47650130431628207,-0.16030614358552453,-0.15817625520813616,-0.13405686829410435,-0.07297674198535282,-0.053518058476433435,-0.0075974311070246235,0.08494918389696769,0.0852134181964227,0.0789463152572032,-0.05019045637819937,-0.04905890405004281,-0.0430650048357831,0.6623888960055734,0.6612720243423956,0.64040619734529,80.10026041934137,191.8361858190709,22.266873858187218,,,,,,,11.273826156051719,11.286397467048996,0.11607233412776502,0.05876798534080822,194.0,25.2042,0.12991855670103092,34.5,171.0,212.0,0.4889975550122249,5.256723716381417,133.0,244.5,7.942496229260935,101.5625,,,0.019168767041745916,0.11657496117057947,0.009086911518341767,0.16443310763477192,0.1323530578509551,0.8049053386966303,-2.1492209058313234,7.980688184117018,30.357720404256412,0.2628880291440724,761.1316559087707,3.8039338999136394,3.5884271832923145,461.91464784435215,0.40097799511002447,0.3761222068420012,0.5768101761252447,0.0641729581331503,51.086961808583425,51.20944083563484,50.99602474613048,54.172104673390024,0.6736701314636728,0.32632986853632723,6.551078771519288,4.55950506138543,0.46913293905633385,0.5308670609436662,20.792996779890842,22.11882548375774,0.4823576831270874,0.5176423168729126,15.415345081389727,15.969215484254775,1.5966665594795963,0.8703799549211353,1.7800992920580256,1.5632108011169275,0.515393751075063,0.706633888763561,-0.7631731938549635,0.0002042032911638988,0.0404011101571734,0.7448208118629642,0.39795197702804397,0.8722370295984124,0.8716983845442867,0.8992327076417694,0.0453529127934591,-0.5013697206629002,0.0002985158217836514,0.020176863635710002,1.0255973034750807,1.1117004383734321,6.265200124357254,0.7894766313078765,1.3610572258117597,1.3233872182214395,2.021825860909317,1.6203141362338034,1.4791118397761673,2.2577238515646156,0.6257719620336959,25,male,6,15,Psycho,fear,3,3,3,1
108,-0.24867337735438086,-0.24588577984048166,-0.19069455038383593,-0.1456929116613916,-0.14478108255810837,-0.1323603873073886,-0.33487873265518614,-0.3351411388165204,-0.3326664704733888,-0.4755555003719519,-0.47675658939053683,-0.4269270303968905,-0.3671746228720903,-0.3826744756655773,-0.34207669580364397,-0.30961486941649874,-0.2976177597553375,-0.19990732168664568,-0.24339590799861646,-0.2445060560087957,-0.2519774075523793,-0.22049079444457811,-0.21617185449005355,-0.22416806513477586,-0.2762944151457355,-0.27898390579442145,-0.27803771855482146,-0.2223877388386018,-0.22066407629340618,-0.1917922761700016,-0.26634069225565177,-0.2677879147819513,-0.2819777720790572,-0.35577338718083895,-0.35518190916213427,-0.34531232812433377,-0.2521808328642839,-0.25186807294270225,-0.24756929523517485,-0.21200772223324954,-0.21213382829670582,-0.2166637794021765,60.24697136688998,255.11111111111111,16.328721861549184,,,,,,,15.35743031245213,15.391439715256826,0.0640063139172224,0.06019898641640643,255.0,18.5325,0.07267647058823529,24.75,241.0,270.0,0.5050505050505051,15.151515151515152,206.5,310.0,5.6571428571428575,78.125,,,0.011729476310698907,0.03326941607887213,0.006022562598522311,0.3525635406508574,0.2298941745876948,0.652065732337206,-3.403123538561723,10.883391394882045,19.983426575501436,0.5446217423842151,683.2560464518388,1.836158753768573,3.541552184198384,146.7712065763971,0.6691919191919192,0.6684773430903462,0.9722222222222222,0.14674397859054417,51.59576177886353,51.49803740854787,51.70509418702743,44.29777652687869,0.5047240363814075,0.4952759636185923,7.734560829316424,7.661824943415396,0.6079361086488192,0.39206389135118075,15.579895560387468,12.509945941239412,0.5843326127337689,0.4156673872662311,12.299790619429707,10.3733882996952,0.8536759167296704,2.3205586809437575,0.8536759167296704,1.7623612061571499,-2.592200166879943,-2.830617836067958,-0.10843004542258439,0.00547133591627416,0.430014803669846,0.7514822378150022,1.3888001313800475,1.0141997517691235,0.8192060369188174,0.30529664607661333,0.9220863206342602,-0.6405182788877575,0.0002310213581811768,0.1006263527875495,0.9959069980414508,1.8208946052791872,5.738389216129384,1.3198816459744327,1.5890900801068626,1.2966719088494418,1.7317387304842347,1.7769425165972883,1.9098838164288812,2.8736165674365637,0.8862383952617728,23,female,7,1,Searching for Bobby Fischer,calmness,3,3,2,0
111,-0.15342767029484472,-0.15268568761673743,-0.1273555085295403,-0.12311606245313679,-0.12093014910480855,-0.1115952001344075,-0.21832819223760017,-0.21858161358727957,-0.21617610803792683,-0.455869247931983,-0.45656122405550736,-0.40235684577298886,-0.37848299962553655,-0.3865917616274371,-0.27018074591040964,-0.2712798375948718,-0.26421314127872825,-0.18136256023530428,-0.21823685967328652,-0.2164808734909856,-0.20553881373422273,-0.20614765930826015,-0.20126101624804277,-0.19753079466114248,-0.23132201966667437,-0.23188794031107635,-0.24212829208547743,-0.21719883532275283,-0.21472821333078942,-0.18352718292396503,-0.284726921260771,-0.28206112910793063,-0.27433351939928946,-0.25361260229677607,-0.25311409132656065,-0.24704532013196107,-0.23015026684034479,-0.22974882363387927,-0.2252713173279885,-0.14782209951900013,-0.1479915951186032,-0.1535992351553006,58.50356630175973,262.53416149068323,15.212250495985334,,,,,,,13.862339145593449,13.905351674824054,0.05794389125203362,0.05280204536679131,263.0,15.5673,0.0591912547528517,21.0,248.0,275.0,0.6211180124223602,11.801242236024844,232.0,314.0,4.9550189393939394,62.5,,,0.015859963023129586,0.16023397581427887,0.03360599046319823,0.09898127501917683,0.07563258531658901,0.7641105521004257,-1.8311230667077802,9.832568464051805,19.12475030191696,0.5141285146983627,590.7614687213597,1.9450867246793997,3.478377868529586,148.79735820422582,0.5714285714285714,0.58125,0.8924731182795699,0.0425531914893617,49.466720052461,49.449587889815746,49.48291110388792,50.0,0.4642796368070843,0.5357203631929157,6.7000328690542235,7.196898641076407,0.5002541751628924,0.49974582483710744,13.526645268281236,13.51975587839282,0.4927411011414681,0.5072588988585318,10.67390295489654,10.830031141817475,1.2212152942526395,0.9736888690475347,1.2884028098863634,1.6035852565832798,-0.40607856551105126,-1.1228828525143717,-0.18622177715642252,0.0006149221587043325,0.0720762630091901,1.112616966640183,1.261868045338665,1.7585093855174727,1.6884048880703775,-1.8185382437680628,-2.818538243768063,-0.5555553737504455,0.0016841791056209597,0.16686398524760243,1.0006139851388256,1.9870464995111945,5.631305282755181,1.3643884925716894,1.4767946109603936,1.4077260386711137,2.011468352773342,1.8352349292808263,1.7819328573658297,3.176801450575952,1.0017401945249789,23,female,7,4,The Ring,fear,2,4,4,1
115,-0.175836058352053,-0.1776975122070303,-0.14433855248441532,-0.13871859728208408,-0.13795828057328255,-0.12702803787322137,-0.2878962545372183,-0.2880743245703816,-0.1874665778815185,-0.4943714133886217,-0.49408563016609813,-0.42629552097788276,-0.39661357721130663,-0.4093239663809706,-0.3300819159989101,-0.23598040698007725,-0.2247912079179687,-0.09939655158397805,-0.2099129358808533,-0.21043659014948443,-0.16510690879270526,-0.2052837237605416,-0.2005864437015307,-0.20049721003601853,-0.23620496810926905,-0.2359056061560564,-0.14167367790418378,-0.2216697017170372,-0.21906042642485696,-0.1846381299126503,-0.2989273590610045,-0.2942887212515839,-0.26089220580487305,0.027732467206054125,0.05821434254215669,0.4553603006634701,-0.2245382771838175,-0.22410841172542498,-0.21952916900973365,-0.18033942731659436,-0.1804899575483629,-0.18555473981651788,63.43394171170624,242.20722891566265,17.67508520140646,,,,,,,11.715930312794537,11.730101683493597,0.07297505231588683,0.04837151378695663,242.0,17.7912,0.07351735537190082,23.25,227.0,256.0,0.0,8.072289156626507,184.0,300.0,5.684931506849315,89.84375,,,0.02130276893404478,0.01517461897681005,0.0023650887833939205,1.4038441594148754,0.5484400778969067,0.3906705855376479,-4.188131928369993,8.294434444406061,23.61138217239256,0.35128966600117,615.2591151816714,2.8466591309582987,3.496027758013516,268.85423027732065,0.5939759036144578,0.5842736907730673,0.89316044196877,0.07179487179487179,50.05144081924267,50.05379687670394,50.0492175228449,47.56514962593516,0.478330961413828,0.521669038586172,5.736547519462448,5.990799282804413,0.5347931126374401,0.4652068873625599,17.266130949962264,16.103456071400657,0.5285878774441413,0.47141212255585885,12.865254361438668,12.149407922186448,1.2863299528157919,2.113118019647559,1.5447254906243009,2.3428889626395715,-2.9101348983740962,-3.9324274032891404,-0.12305755765155608,0.004046970009986363,0.4023012153797809,0.9418777745697793,0.28185582879236337,0.9443561848559054,1.0127796767274362,0.44076423651137775,-0.339816650431112,-0.2572675816900075,1.836918720530459e-05,0.003042556767499014,1.245702582145165,1.7232630761539065,5.988048219565162,1.1090115823733968,1.4872892952671113,1.3310743815309116,2.112388193262298,1.7298636961808458,1.7523920355883378,3.309718144028648,0.7334791889595182,23,female,7,8,Crash,anger,1,4,5,1
118,-0.17375792665341616,-0.17270004807860445,-0.1413134573635926,-0.1470937975024573,-0.1461481727510132,-0.133416539731404,-0.20226939620706666,-0.20207259024681473,-0.19765689383236137,-0.44270892597443745,-0.44371839442951916,-0.33782283436254207,-0.38899581922370025,-0.40372612007736935,-0.3455498927338965,-0.04333713667894242,-0.04487786108039048,-0.048473864416508236,-0.16194655434320904,-0.16318376279286245,-0.17199112437166894,-0.20250884307058517,-0.20034608397155965,-0.21429736434186153,-0.2324841970393421,-0.23761278308523684,-0.2553087996923033,-0.1963343346385625,-0.19642464783628036,-0.185527819351556,-0.23515231658491326,-0.2334962244271253,-0.23063739716318576,-0.2542326384984181,-0.2537495997451773,-0.24767329728976162,-0.24199037759133776,-0.24163561123613045,-0.23724106774713552,-0.21655188440621714,-0.2167132294010652,-0.22132332547411412,58.39946751659403,263.07608695652175,17.249449451798203,,,,,,,15.603873668993518,15.688606368255524,0.0655682911029804,0.059313158598000404,264.0,14.825999999999999,0.0561590909090909,19.875,249.1,274.5,0.0,20.652173913043477,196.5,302.0,4.721052631578948,93.75,,,,0.03987481827612305,0.004935771014967063,,,0.8898646551384896,-3.2220111818496227,11.093519950359934,21.741367168422684,0.5102496871106441,757.7149798320587,1.9598481206208502,3.586473838593964,170.43920013583136,0.6032608695652174,0.6123737373737373,0.944949494949495,0.04640151515151515,49.1040949109009,49.16427704520265,49.04448508791784,47.18434343434343,0.4754505911966795,0.5245494088033206,7.650131856482584,8.035457103218395,0.5485952558285554,0.45140474417144466,16.10172972858988,14.605375502896571,0.5334657591492431,0.46653424085075684,12.605463832659073,11.787828864084354,0.7491973740051268,1.2846316598214267,0.866168158869294,1.2110078442166397,-0.9792002867295455,-1.5054584908277473,-0.23543169352759158,0.0003366926155778017,0.09124771273949761,1.375644048389423,1.037133190159281,1.375644048389423,1.5632394857221978,-1.8154439090822176,-1.6575345707235059,-0.31912117063386597,0.0012966439910036952,0.06868546633721727,0.6806797647804852,2.431840440569796,5.242600310057401,1.373085898344138,1.3442325031308426,1.242381747678024,1.4863294385489187,1.8070396332294574,1.9179761625643899,2.32687106148256,1.0636242319658173,23,female,7,11,Pride and Prejudice,calmness,3,2,2,0
121,-0.2730405851533763,-0.26967812051438345,-0.2067070351280715,-0.15219474307342815,-0.15114073984816428,-0.13732534092499965,-0.32213491443240444,-0.3223760526970525,-0.31982097202369647,-0.4758473266084748,-0.477061451812386,-0.4272457959536051,-0.4086811875704378,-0.4233124521431528,-0.3543564551571347,-0.27727214750368034,-0.26692894803887274,-0.18157382906585107,-0.24267170411842787,-0.24377937909689962,-0.2512465607235352,-0.22017118980654662,-0.21467814053374645,-0.21395056851604416,-0.25907503295336465,-0.26229015364186953,-0.2565639845439697,-0.22794351045806102,-0.22588012877226935,-0.1943785195884513,-0.3002314817125314,-0.29726423650127437,-0.28808015042536916,-0.2963661862170166,-0.2958133051201988,-0.2880528025221254,-0.2608210129836053,-0.26054223346880545,-0.2563113157909153,-0.2531515230328307,-0.25321194546331605,-0.25688895778098647,56.504535073067245,272.0377358490566,17.387742864253582,,,,,,,18.926378356516047,18.986349693545954,0.06391665777538075,0.06957262123008395,273.0,17.7912,0.06516923076923077,24.25,255.5,286.0,0.628930817610063,32.075471698113205,227.5,316.0,5.403801843317972,70.3125,,,0.028553007270948647,0.048576765636737365,0.013195476871282441,0.5877819184058625,0.31610846086140276,0.5377999217083143,-3.0246212868987854,13.425376618285469,20.668669514760182,0.6495515692176341,871.7452022846006,1.5395246178935575,3.647358149900787,127.27960827835818,0.6257861635220126,0.6302522746071133,0.9540247839216911,0.05,50.287239617009355,50.2665631289392,50.307434364033035,51.44747725392887,0.5364386944006121,0.4635613055993879,9.833081255522897,9.140826584418036,0.47642949879271457,0.5235705012072855,14.264766608254696,14.953747795311497,0.4942304472155089,0.505769552784491,12.251342001075571,12.393275600896896,0.8155287870197256,1.9059535674517882,0.9563304062800276,1.6633996597097878,-2.4391241217018518,-3.1674204302462563,-0.1294950100030497,0.0011254246745994096,0.23057643665640964,0.8744805960125672,0.8269320997740804,0.05099155153377177,0.464457601420812,1.0,-2.135865118950316,0.0,0.0005170567697568844,0.0750976428418614,0.8063961125646957,2.344142546349299,5.716672660505382,1.4674941831199821,1.8259014966724818,1.6104915944390232,2.043436475367163,1.962372821498015,1.9248527206242536,4.728159796389338,1.057838414915347,23,female,7,14,Gentlemans Agreement,anger,2,3,2,1
122,-0.20188800998755763,-0.20018662548616933,-0.15989607716325155,-0.14819835464604353,-0.14722152555543067,-0.13422950669754857,-0.20812363164379438,-0.20815409250927536,-0.20469657428657265,-0.15670243142132104,-0.12942239341865294,0.39362704979035934,-0.20934975714452245,-0.20960109023697676,-0.21824299857445542,-0.24919248245142195,-0.24477334643861937,-0.177526921077803,-0.08308298488418486,-0.08449166637261696,-0.09480131941927251,-0.21127734999282938,-0.20690998849600623,-0.20648355479983468,-0.19189800995210107,-0.19922028216815207,-0.22342809669363659,-0.12682086791766656,-0.1313667578644123,-0.1554064694035176,-0.2006988630422996,-0.19973077796600128,-0.2002472436222402,-0.17533359097363366,-0.17485892202933917,-0.1713733147740959,-0.2431347444845112,-0.24279071636355126,-0.2384405520305051,-0.1827974559615425,-0.18302909066993236,-0.1884330434048393,58.46535747264321,262.8590604026846,16.72525299481147,,,,,,,16.50397983172442,16.531710472114753,0.063628215703082,0.06278642176701574,262.75,16.679249999999996,0.06348094296577947,22.125,248.2,278.0,0.0,22.651006711409394,214.5,303.0,5.228070175438597,74.21875,,,0.027195822519900922,0.04267675100849398,0.0022471969291363372,0.6372613626578414,0.3770943138823711,0.5917465428966691,-3.1541068932064276,11.689684579445002,20.57236190055388,0.5682225812512853,755.5043612829045,1.759888589603912,3.5852049445016565,144.82021035134585,0.6325503355704698,0.6324804806208799,0.9702702702702704,0.07081632653061223,50.232617440240475,50.24559930158597,50.21927696578382,43.760811632147366,0.4790987083640128,0.5209012916359872,8.091264699650694,8.436941925831247,0.5945253156173922,0.4054746843826077,15.862384836227633,13.099774296025755,0.566348565058149,0.4336514349418511,12.591342897408197,11.017910284907735,0.8372749133892123,1.1815085675383925,0.990258090485201,1.4280291971584087,-1.6314039498913253,-2.643702297201442,-0.14030819648716053,0.0008779204142946992,0.11444423759917838,0.989787480606202,0.3627055730717109,0.6300160547456048,0.8113688412814604,1.0058682944222275,-0.5116145222312194,0.0,8.744752651156296e-05,0.011133148137994323,1.1531017927266118,1.9925962646593822,5.8442966489070365,1.4397860330366838,1.4884174288958794,1.4363028639714024,1.916132619536548,1.8582349262549878,1.9180795964476691,3.821881335032168,0.9101763797827227,23,female,7,15,Psycho,fear,2,3,4,1
126,-0.1850053354087299,-0.18357828255413097,-0.1483301426851946,-0.12716785540639325,-0.12665812171620985,-0.11820277383199444,-0.16610318884678088,-0.16610162266448203,-0.16258320592150838,-0.2511591749332901,-0.2512393907450027,-0.22959854589828096,-0.29455308931134416,-0.30172494024772395,-0.23621476747622291,-0.014607314667761565,-0.01779408795609028,-0.03287674779739354,-0.025404743063754405,-0.02690437257292187,-0.03820080937100288,1.0088406937755936,0.9550568898986691,0.9096247204385891,-0.018625331320889834,0.00405381099501425,0.05807546048526595,-0.11139622907816632,-0.10956944334520823,-0.09155078679176516,-0.09531430843542305,-0.0964994472979115,-0.10746563047093967,-0.1965323762071474,-0.1961452975754997,-0.1924116954762946,-0.18070567580621846,-0.18010831018486279,-0.17523201445964473,-0.17357424439269525,-0.17338767821880594,-0.17778605160840777,72.87354145220914,210.88958333333335,22.333862369439444,,,,,,,14.595450344566313,14.625776514251069,0.10590310766810437,0.06920896738960128,212.0,26.686799999999998,0.1258811320754717,35.25,188.8,233.0,0.4166666666666667,14.375,164.0,262.0,6.401137980085348,93.75,,,0.01830451353745557,0.12902009417334492,0.016655435272440244,0.14187334250925937,0.11162646244727993,0.7868036027477556,-2.047787206847508,10.341985753345874,29.876838065568016,0.3461540043702951,970.7078202668857,2.8888877223664817,3.6940584520862627,345.2433687836056,0.325,0.2966998995285571,0.19260316066725197,0.008333333333333333,50.42316249213312,50.40789018102157,50.439582879454306,55.164618594945516,0.6069407880381691,0.393059211961831,8.057237386493274,6.483981099729661,0.4414594187642826,0.5585405812357174,19.85078528963885,22.328479574772185,0.45916694359937965,0.5408330564006203,15.148820110766092,16.44085137499424,1.4509199521061036,2.1644442461828124,1.744315621803163,2.2201732267506404,-1.265461198004627,-1.4581520361216351,-0.2803475916784801,0.0022080869212583692,0.33249506972440884,0.6634624278173917,0.3801716615888888,0.8141745344725757,0.8408548136206597,0.5708996421019492,-0.40371346791569784,-0.4298318563954473,0.00013877697798550238,0.013713900279090042,0.8323853952524103,1.1476156516053433,6.101557571423916,1.0335683726313563,1.4667721025125047,1.2790036598889887,1.9696503945094448,1.7868420176279216,1.6789225276392756,2.8899371668618885,0.7906890595608519,29,male,8,1,Searching for Bobby Fischer,calmness,2,2,3,0
129,0.03398366691752808,0.030598590115049507,-0.0030806149914570967,-0.10098321041740425,-0.10103765706114663,-0.09817441914194373,19.092195477612474,19.129496006839513,19.2789555085645,-0.12717381030902636,-0.12651614058737592,-0.11996590216398503,-0.27348047708451106,-0.278583798370984,-0.23575194718469966,3.2817302173360257,3.1094536457125685,1.8358858913275329,-0.08859455065580082,-0.08997273025929038,-0.10012697393784091,-0.176795043346497,-0.17398076310178573,-0.17335258832294104,-0.11218605740267003,-0.11040164161256194,-0.0913317414209083,-0.1328084318114452,-0.12382167797947224,-0.10362027567807842,2.1763914929155033,2.1295271009430383,1.896973300940981,0.056271313531960916,0.05649326084251741,0.051141762635409024,-0.1964245390463709,-0.19587819655059027,-0.19106640520135673,-0.10838992013521588,-0.10862703532610193,-0.11504143024217492,71.04699324755546,216.24615384615385,16.000849107067307,,,,,,,10.09878221487603,10.124018489332613,0.07399368184116215,0.04670040153435842,215.5,17.0499,0.07911031007751937,24.0,203.3,231.0,0.0,3.8461538461538467,182.0,253.0,5.575980392156863,62.5,,,0.01613148031543902,0.11527449487590671,0.003910839416014668,0.13990262835143158,0.11916247044753012,0.8520107017680261,-2.160469039354685,7.158762126665078,21.478488779817898,0.33323682086935413,483.16681865300546,3.002740921647184,3.390720611634568,257.9290936610854,0.358974358974359,0.35106382978723405,0.4315729047072331,0.00909090909090909,49.168086012348326,49.18305530647966,49.15528897739296,47.6063829787234,0.5040764179861924,0.4959235820138076,5.085042113859753,5.03843885429557,0.5717409351840101,0.42825906481598985,16.240475101845924,14.056009095815588,0.5650540156017166,0.43494598439828347,12.034383990675773,10.558369472382147,1.3433752226791347,1.868307315738397,1.6036945923036812,1.8827950844937957,-0.8674360399564955,-0.8529922977929276,-0.35840830743240315,0.0010429298827844,0.21430437848182315,0.7550930304078506,0.9877835991950656,0.9067593098097575,1.0426784360859331,-0.27005654429799186,-0.7944084772977174,-0.36258822985186084,7.117095390277133e-05,0.046677552028379865,0.9452029181597121,1.517679374265326,5.7318275210974665,1.0986081179168337,1.581609410645725,1.449591647302929,2.00041190453115,1.8858458522861412,1.6265855650139158,2.7964280233171337,0.8192509568653427,29,male,8,4,The Ring,fear,3,4,4,1
133,-0.20747188069281308,-0.2055525987586331,-0.16323413219019553,-0.11497312417474806,-0.11472091933968377,-0.10884472507076096,-0.17020235514708557,-0.17023369775504554,-0.16683843886262073,-0.22406757454990225,-0.22392076176805292,-0.20519155719094362,-0.23860606909416274,-0.24103841068338522,-0.20806013603874,-0.1855877520195434,-0.1799488545905636,-0.12956851089982455,0.11134703413608457,0.13470169692381662,0.179647784070568,-0.13231321593975906,-0.13110739901473129,-0.13393792519267161,-0.09399770634467977,-0.09189063724335184,-0.07134351973728073,-0.09260898424066163,-0.10003991665579416,-0.1288695563087135,-0.2695005531751098,-0.26714859567195776,-0.26093161568219103,-0.14484477239545007,-0.14452432197012496,-0.142949812949915,-0.2068084712571056,-0.20630829216369442,-0.20160086835835594,-0.1618532436961597,-0.16203127466790182,-0.16746127546949602,68.75134693917516,223.4911111111111,21.399986775546175,,,,,,,9.657610783272148,9.6667137317694,0.09575318977633492,0.04321250512048669,227.0,22.238999999999997,0.0979691629955947,32.0,204.0,242.20000000000005,0.1111111111111111,1.8888888888888888,170.0,272.0,6.001066856330015,93.75,,,0.005719630805627626,0.011192927566867732,0.00028915313917935776,0.5110071116898609,0.33250444868615125,0.6506858121376746,-4.492476907885425,6.83539883152326,29.392616661376422,0.23254637420436475,631.2020822162533,4.3065361027234434,3.5067868203453134,506.30276250602066,0.45999999999999996,0.4414913043945302,0.6299393772389088,0.07437810945273632,48.816555904687505,48.79817645800372,48.83089962332186,46.35149796440119,0.47315809052871755,0.5268419094712825,4.70431754172423,4.960203783009886,0.5275406444449187,0.47245935555508134,21.34842732914838,20.203079573389473,0.5247736382104522,0.4752263617895479,15.458509442663175,14.710393993201638,1.3720377781119741,1.2558514560156997,1.4970102409468415,1.7841842075913643,-0.658513962274883,-1.0480629045131904,-0.2733649377947943,0.0004239605394678244,0.08861473462447522,0.7959371904068897,0.9577290185664125,0.9515669822700717,1.0075688409082837,0.049120454953947235,-0.2794683928150685,-0.441526708869459,7.751562194681244e-05,0.044584815309957004,1.0932716245740992,1.2104741976733868,6.22747838182303,0.8560482728885562,1.3513681308533458,1.3498694220654093,2.076608872893525,1.6487250537063962,1.603775619703835,2.4252663321643553,0.5288268714730222,29,male,8,8,Crash,anger,2,3,3,1
