,psdtheta_1,psdalpha_1,psdbeta_1,psdtheta_2,psdalpha_2,psdbeta_2,psdtheta_3,psdalpha_3,psdbeta_3,psdtheta_4,psdalpha_4,psdbeta_4,psdtheta_5,psdalpha_5,psdbeta_5,psdtheta_6,psdalpha_6,psdbeta_6,psdtheta_7,psdalpha_7,psdbeta_7,psdtheta_8,psdalpha_8,psdbeta_8,psdtheta_9,psdalpha_9,psdbeta_9,psdtheta_10,psdalpha_10,psdbeta_10,psdtheta_11,psdalpha_11,psdbeta_11,psdtheta_12,psdalpha_12,psdbeta_12,psdtheta_13,psdalpha_13,psdbeta_13,psdtheta_14,psdalpha_14,psdbeta_14
10,-0.18221338489342923,-0.18411109016102897,-0.16151048537698273,-0.16334904457012964,-0.16490872687720576,-0.15899751543400498,-0.16099165476427138,-0.16219645906930666,-0.15480446990966204,-0.16965206328735205,-0.17084154661234396,-0.1466753561066148,-0.2196630454921303,-0.22174148654750794,-0.170245440230744,-0.07318553131865677,-0.07191405390992049,-0.06605768533307711,-0.17091592491720872,-0.1665972188901713,-0.0959587758595194,-0.18750958682492047,-0.18217230408619617,-0.10007865418553373,-0.13559127577055316,-0.13465826015469956,-0.09738277228787003,-0.2279390223488507,-0.23028646277573178,-0.18331687223257823,-0.19856129421534768,-0.20005732200739956,-0.18222060584872768,-0.18450190981147488,-0.1869777843745144,-0.1603175031870491,-0.21955352605047124,-0.2212119351520299,-0.16731515756356513,-0.20295069034360386,-0.20539978589475227,-0.15542419758703885
11,-0.1821551191292942,-0.1840436300325109,-0.16126550307043885,-0.1644677938368815,-0.16624529699798618,-0.16565959831071503,-0.16105202706662838,-0.16227821305456394,-0.1554305878276998,-0.16967468925091206,-0.17086746977654915,-0.14676141766772696,-0.21973328013707125,-0.2218194587797882,-0.17042175065354864,-0.07312197247565791,-0.07186266341931162,-0.06610715253612738,-0.1707817943268467,-0.16645033710186713,-0.09575157393196938,-0.18752496528502338,-0.18218984188402185,-0.10024635133467613,-0.13558815069327493,-0.13465533200577803,-0.0973879991771611,-0.22811590874302398,-0.23048263449101933,-0.18356078231866868,-0.19906310137756764,-0.20065708560998033,-0.18500890813749585,-0.18452984365333736,-0.18701578088040116,-0.16051449385094527,-0.2241598454399088,-0.2266898284571734,-0.18505619217251365,-0.20307491559073915,-0.20555127884662194,-0.1558775188675204
12,-0.18209066051565,-0.18396499679795414,-0.16090164408117918,-0.16425475252217037,-0.16599039173561614,-0.1643771035388008,-0.16083327895754942,-0.16200696096373834,-0.15387334786414084,-0.16956356713585427,-0.1707442419937317,-0.14657304358887843,-0.21968299743935138,-0.22175428417496268,-0.17014405802127017,-0.07324690972748082,-0.07197296798969441,-0.0660622998940687,-0.1706538383293598,-0.1662947090736903,-0.09553555857364898,-0.18403174653171928,-0.17829705672092044,-0.09446074212410711,-0.13564223700305458,-0.13471152498253694,-0.09739125975028078,-0.2281150611709998,-0.23048165160951567,-0.18350965909729258,-0.19922217227443592,-0.20084692449537417,-0.18588076234082052,-0.18442944709502088,-0.18689190545152715,-0.1600252434609962,-0.22383989458195572,-0.2262936341945153,-0.1836733062730476,-0.20314193794074667,-0.2056273039948205,-0.15604224824503715
13,-0.18053033801893445,-0.18210658129208943,-0.1531562688909719,-0.16417760221904104,-0.16589825756533022,-0.16392382141963055,-0.16109144686555657,-0.16231594855540563,-0.1553934974899388,-0.16966281461756338,-0.1708544722354658,-0.1465432449649325,-0.21964019723910053,-0.2217179014895321,-0.17032685019364294,-0.07319465362720577,-0.07192618449103591,-0.06608433154670533,-0.17077892700979735,-0.16643203026260572,-0.09572380632810416,-0.18743069228242357,-0.18209066781926547,-0.10015406989366823,-0.13551706196326369,-0.13458132366553474,-0.09734838104038648,-0.22806672259930272,-0.2304277847468237,-0.18346239243226667,-0.1993677799752192,-0.20102078990533734,-0.18668601845006982,-0.18444182563065284,-0.18690673528595977,-0.16007963240277034,-0.2238266035964962,-0.22627864730425953,-0.18363821062208188,-0.20266526531492768,-0.20506797276933192,-0.15460913841334306
14,-0.18188132803471196,-0.18371708220633653,-0.15989710522453235,-0.16437387062423006,-0.16613296448773957,-0.16509698172730886,-0.16104374651207073,-0.1622698439052474,-0.1555414015996065,-0.16968548986900867,-0.17088171898705784,-0.14677239027240582,-0.21974306728967788,-0.22183106035976652,-0.17046381486815676,-0.07315396496901473,-0.07188974960140675,-0.06606519987771563,-0.17089686496796128,-0.16656200827421952,-0.09590519625762917,-0.18757070554972102,-0.18223754582478516,-0.10016550042076486,-0.13560071032279636,-0.13466872160009938,-0.09732993347351047,-0.22810646511743252,-0.230475239900682,-0.18345514645262212,-0.19951185669130392,-0.20119316103218784,-0.1874901681634404,-0.18451053787429392,-0.18698845101389197,-0.16035657149829952,-0.22415441439699732,-0.22666682627821927,-0.1848814509042944,-0.2032366355829435,-0.2057379717859156,-0.1563205959236367
15,-0.182329220035165,-0.1842492185637741,-0.1620887544768114,-0.16445240039808812,-0.16623569012364559,-0.16579852358580166,-0.16110113641920043,-0.16233193852302277,-0.15560912795930143,-0.16962131261682767,-0.17080807838196466,-0.14644950318784716,-0.21961441742548463,-0.2216731896587696,-0.16989853350061151,-0.0729499196432118,-0.07169597839512533,-0.0660075682001569,-0.17088771274701697,-0.1665704763533864,-0.09606055289370359,-0.18748807134480475,-0.18215036938437726,-0.10018871684567707,-0.13559455495334916,-0.1346613426649104,-0.09737248129196496,-0.2280077382677223,-0.2303620533193741,-0.18341185417369732,-0.19954604335457285,-0.20124480551417265,-0.18806725669205399,-0.18452089315000536,-0.18700551704364013,-0.16051689531372848,-0.22414637015696812,-0.2266571592515128,-0.184848455983826,-0.20361363273065233,-0.20617956885891725,-0.15744313817471048
16,-0.18240407878475604,-0.18433847979371223,-0.16246241846587448,-0.16446497546194566,-0.16625029852644496,-0.16598330832129318,-0.1611081642251168,-0.1623406395345217,-0.15571065506251172,-0.1695842816767935,-0.17076572938828302,-0.14653167565324707,-0.21954577634901146,-0.2215926486624503,-0.16966393964351761,-0.07312949306393779,-0.07186309539543892,-0.06606661922063331,-0.17095774159711152,-0.16664890867394397,-0.09613569062714587,-0.1875271478242943,-0.18219335442345583,-0.10026681430455624,-0.13558057338778579,-0.13464656475437017,-0.09735737529269224,-0.227352912748273,-0.22957447438159614,-0.18074146608358935,-0.19958742326709142,-0.20128969240072161,-0.18817397376997438,-0.18452289636220515,-0.18701053943084434,-0.16057555866035528,-0.22418902611455985,-0.2267074621737678,-0.18500640146567648,-0.2037655045300523,-0.20635802859885877,-0.15790328263486533
17,-0.18213038941293094,-0.18401221715463556,-0.16109923905167864,-0.164470740076378,-0.16624824778440922,-0.16566254942948178,-0.161036831075102,-0.16225994057189216,-0.15548461066583663,-0.1696920903572429,-0.17088625589070558,-0.14672696888774808,-0.21962580620469105,-0.22168673485429835,-0.16994060717298554,-0.07327560617992872,-0.07200419552607272,-0.06606635782847492,-0.1709862734446257,-0.1666752847292097,-0.09610983555281233,-0.18754170790296845,-0.18219599541522713,-0.10010418152210124,-0.13552512497397684,-0.13458988947091738,-0.09735561523701598,-0.22812628985834457,-0.2304942801651014,-0.18356984600354687,-0.1995856976609825,-0.20129003050633298,-0.18806461868112775,-0.18453263753542135,-0.18701890008898767,-0.16055471437604585,-0.22417491699520017,-0.22669199520660008,-0.18497478952209492,-0.20348288583147808,-0.20602943192885298,-0.15709604781283934
18,-0.1818301551836314,-0.1837308573560788,-0.16077893148994035,-0.03770315736325835,-0.014944074523020863,0.5843163060878784,-0.1609809071578003,-0.16220016658943417,-0.1549491118907053,-0.16949591575030382,-0.1706678533176754,-0.14575263404990665,-0.21968398799746836,-0.22175547913569477,-0.17014779522954437,-0.07160547968636796,-0.07031196620019996,-0.06429491756356583,-0.16986191591599015,-0.16541796604159434,-0.09428730241367661,-0.18679824853420213,-0.18145934024184737,-0.09963454162783263,-0.13496030341212834,-0.13399855301422234,-0.09698574142011843,-0.22707942900792963,-0.22935882711896044,-0.18185187098664296,-0.19778787596591169,-0.1991350145848747,-0.17797751550342858,-0.18428126560661567,-0.18671614893481683,-0.15942898950914644,-0.223078769817423,-0.22539174791584674,-0.1807785912468524,-0.20321580218390772,-0.20571138233140207,-0.15622761350014258
19,-0.1816449871370755,-0.18343812944274618,-0.1587825137014488,0.005092221764346629,0.036282092319470764,0.8426688754462774,-0.16090635423443625,-0.16211982296059113,-0.15517827659825073,-0.16940475268009572,-0.17056772853478416,-0.1460618825622196,-0.21964277153089054,-0.22172193435179208,-0.1704205927379978,-0.07304307399195727,-0.07175079356386048,-0.06573578119929316,-0.17003500990951131,-0.16571131714150703,-0.09553170261627479,-0.1869927822796661,-0.18165115128990486,-0.09948110083144289,-0.13495941959125604,-0.1339959929698493,-0.09681738888248369,-0.22757625438233778,-0.22983896559952985,-0.1815386471668848,-0.1979921338534752,-0.19937918834742044,-0.1791125475987197,-0.18435863931201404,-0.1868183256292229,-0.15977665215986844,-0.22157264931711382,-0.22360807811322578,-0.17506040571282824,-0.2025776466294043,-0.20497003961310073,-0.15441420731438668
20,-0.18099315288662157,-0.18265741258329682,-0.15544904813401575,0.12639711473161164,0.18118131074001573,1.563871914394638,-0.16086701459412564,-0.1620795165007064,-0.1551674180504309,-0.1691759358013651,-0.17030978029481217,-0.14499840934419683,-0.21954049147012983,-0.2215857773621771,-0.1696349199158904,-0.0719902488620034,-0.07069760501175484,-0.0646838448227116,-0.17047000928382441,-0.16614407055420458,-0.09535605981707808,-0.18628030989812513,-0.18090871796681865,-0.09962579987104028,-0.1348923104621121,-0.13393338949871614,-0.09680413028213102,-0.22751939781531275,-0.22982845989153752,-0.18294065659088635,-0.1983074326208118,-0.1997564455336252,-0.1808928679098835,-0.18425228675404903,-0.18670664472462958,-0.15985292665059664,-0.22161614819945896,-0.22365825260935507,-0.1751941743393286,-0.20301309798099546,-0.2054810626524017,-0.15572407282514025
21,-0.180432072056807,-0.18198943438420348,-0.15268050469224878,-0.11809019192707362,-0.11091943549472649,0.10829922825151582,-0.1605414423279194,-0.16165804580149742,-0.15216565695723933,-0.16930323687487264,-0.1704579941312838,-0.1459001681168277,-0.21973938710705543,-0.22182623371212368,-0.17049475225111269,-0.07327348367456851,-0.07199692944629878,-0.06606111675058969,-0.1687688077736388,-0.16421283514204485,-0.09260774946081475,-0.18681198828055343,-0.18145949278408538,-0.0993424313072988,-0.1349050109009513,-0.13396994046534252,-0.09638566531103412,-0.22767888331716707,-0.2300051482364886,-0.1823088367054185,-0.19626935300739973,-0.19732049476706578,-0.16954825572652937,-0.18323191108400835,-0.1854713207229674,-0.15519585275166664,-0.22080368791522936,-0.22269541329939924,-0.17211458583181957,-0.19949678242303961,-0.20134481783136635,-0.14500919093675158
22,-0.17996431694042828,-0.1814320132936109,-0.15034671950692427,-0.12955717921116947,-0.12455672373650299,0.04174392665655481,-0.16066346392107078,-0.16180407003453795,-0.15288324851685464,-0.16931692833406076,-0.1704905059635204,-0.14511572095638603,-0.21908966918574593,-0.22105255181379901,-0.16802095385406088,-0.07309371467327072,-0.07182725628164177,-0.06599524083983035,-0.16899597718829762,-0.16446164409080266,-0.09293735132357023,-0.18581850905088684,-0.18028194632353528,-0.09733469972602397,-0.13361818693306232,-0.13244395898774824,-0.09404339200934926,-0.2272329397069484,-0.22943291455504275,-0.18031943361632857,-0.19818954766024868,-0.1996141159161539,-0.18018352690902806,-0.18360876929195855,-0.1859188433168913,-0.15672357922248487,-0.221200788128029,-0.2231710973956859,-0.17371189407857984,-0.1999757718463512,-0.20190755678924555,-0.14645031727073354
23,-0.18069935186769753,-0.18230961489159533,-0.15405089540855196,0.05516677158075763,0.09608526692175857,1.140069714994034,-0.1609735592554723,-0.16217504628250604,-0.15470411038398796,-0.16906782780990107,-0.17020289916869777,-0.14595580804935682,-0.21960531671006525,-0.22166239102771645,-0.16986522350719116,-0.07159103426812298,-0.07029699101790883,-0.06427653965254054,-0.17047406677809104,-0.16614079614322244,-0.09556089962746121,-0.18692614076714287,-0.18151196144889492,-0.09911178957679623,-0.13427746012027586,-0.13318060374297408,-0.0951152564929507,-0.2268976783488841,-0.22903592696755204,-0.1791207769965731,-0.1969762862244383,-0.19816599862908404,-0.1735008607801316,-0.18351941154583915,-0.1858133224471188,-0.15637188299378094,-0.2160325776949401,-0.2170456440009194,-0.1540189999596146,-0.20012893605290577,-0.20209140066754816,-0.1469773520924863
24,-0.1809230090496217,-0.1825735833109055,-0.15508884534987297,-0.10087101048187996,-0.09030310511840968,0.21214778551599525,-0.1607171280343003,-0.16186807171593828,-0.1531933670404743,-0.16948966237387622,-0.17066814228686136,-0.14649635585600465,-0.21957480142015318,-0.22163331957075671,-0.16977576047219609,-0.07292831757275878,-0.07167741287932587,-0.06593912495013067,-0.17044744725657549,-0.1661459958102994,-0.09535560858015721,-0.18696205589650705,-0.18160919246540524,-0.09941724618986973,-0.13490675477197045,-0.13388503357965656,-0.0961577089127558,-0.2275925076895281,-0.22985798474607697,-0.18159309688743264,-0.1967526174138479,-0.19789730820081275,-0.17221180209808662,-0.1522691832792702,-0.14872987775924643,-0.030109763971374767,-0.2222136432244592,-0.22436454355645763,-0.1774407070260321,-0.2021906659686551,-0.20450784727213125,-0.15313094234192046
25,-0.17884796778161502,-0.1801093423557224,-0.1449665004454988,-0.1613928837642177,-0.1628826643768449,-0.15778493310262331,-0.16100870556885608,-0.16221685249031764,-0.15490440333321862,-0.1690518890475141,-0.1701183061219604,-0.1433201696448539,-0.21827311221853782,-0.22008656250788708,-0.1650974926163744,-0.07315758355549819,-0.07189538185658541,-0.06603967151750714,-0.16940668432437345,-0.16491571815277994,-0.09358061946817839,-0.1868782606293003,-0.1814593729651406,-0.09903991491564895,-0.13486245169158412,-0.13383568479247146,-0.0960842857608862,-0.2276066392337362,-0.22987477078480228,-0.18164547262782565,-0.196354796006457,-0.19742543666095527,-0.17012176169406304,-0.17309836323187147,-0.17344791551900812,-0.11428097988376101,-0.2165197539005687,-0.21762013006529754,-0.15582411725916495,-0.1981375159684089,-0.1997506148165689,-0.14092624794029
26,-0.18078917733842953,-0.1824144888076796,-0.15443932906642452,-0.14422116247072903,-0.14205482366668223,-0.044873488021378624,-0.16092809745552886,-0.16212045517320647,-0.15443155239923737,-0.16947879496667492,-0.17064949414105848,-0.14640016417849125,-0.219658084763416,-0.22173671989523686,-0.1702200320041287,-0.07322386597734343,-0.07196173140725808,-0.06614989701788611,-0.16960976252957735,-0.16513953981180476,-0.09389462264817948,-0.18686205735414518,-0.1814411086403674,-0.09901252181533886,-0.13469945287714524,-0.1336537579580265,-0.09582140803517902,-0.2274981462890133,-0.2297465170937554,-0.1812610072401307,-0.19903274690904463,-0.20062064908562516,-0.18483211065852362,-0.18271599188821316,-0.18485890479256037,-0.15310788555287222,-0.21972816130923578,-0.2214196868168427,-0.16799316675524606,-0.20074321969807743,-0.202808426466592,-0.1487708752949166
27,-0.1810251672828247,-0.18269843585380469,-0.1556745356050316,-0.16421010448908205,-0.16594857022926243,-0.164206653294918,-0.16110575914024655,-0.16233867380866493,-0.15558761407011096,-0.1693854531198222,-0.17054623522757992,-0.1462519732704084,-0.21898773712315436,-0.2209971937647528,-0.1695197985688905,-0.07181047800865561,-0.07063192553249067,-0.06484811706699783,-0.17025409480208237,-0.16585095114797932,-0.09489424071133608,-0.18732766438529025,-0.1819853577870339,-0.10009454713320709,-0.13468416058494762,-0.13371167282037302,-0.09612664526172311,-0.22779314006158663,-0.23012761693393963,-0.18320664329398173,-0.19907298735364215,-0.2007223923837927,-0.18657972695071826,-0.18453655705483468,-0.18702357276376833,-0.16056243205017887,-0.22319832805199252,-0.22553600678581054,-0.18127901071020283,-0.20121643332896175,-0.20337018408303173,-0.15028543326064006
28,-0.18201896004365034,-0.1838801403612246,-0.16056002468433114,-0.16426489310837888,-0.1660262371745654,-0.16473848739337876,-0.16106088078135272,-0.1622869389096616,-0.15554664250430236,-0.16946458415406757,-0.17061087892151222,-0.14544388285473145,-0.21969663608203405,-0.22177869890981408,-0.17033328979890994,-0.07262668916301845,-0.07138827656949949,-0.06547653603734964,-0.17050217996355757,-0.16616914849701678,-0.09584045797117277,-0.1874691818134353,-0.1821317316805616,-0.10020788080388018,-0.13517491650102395,-0.1342255957181834,-0.09704920006204829,-0.22796049189611306,-0.2303093646280624,-0.18332283317678433,-0.199327391903798,-0.20099724958017479,-0.18748498898461977,-0.18452282656589936,-0.18700795571290035,-0.16054433088770498,-0.22386817925821784,-0.22632789711474816,-0.18379621249792616,-0.20289076657835511,-0.20533022407784646,-0.155253766691001
29,-0.17748573796625777,-0.17847720105897835,-0.137967377169487,-0.16222116128671002,-0.16356193098281,-0.15229951579501202,-0.1607732829034475,-0.1619352356126517,-0.15352291714494468,-0.16955316451117114,-0.17073542620762683,-0.14612635731912266,-0.2197171048951316,-0.22180204960535144,-0.1703080320905713,-0.07268380605847098,-0.07145438473058886,-0.06589423455391787,-0.17081130362607994,-0.16649529564961923,-0.09588193504348062,-0.18739067116240773,-0.18202870106241648,-0.09986687936403904,-0.1273250485438454,-0.12540232434777718,-0.08367883525332587,-0.2270457475064064,-0.22921090854548215,-0.17964478410552134,-0.19733899313912792,-0.19859901710953975,-0.17550429281080604,-0.18402835370295864,-0.18641607338164803,-0.15840756666236996,-0.14727898500826705,-0.13555507422315338,0.10808477519321022,0.15581541677433133,0.21582050955477872,0.9266191039921887
30,-0.1819680925992679,-0.18382004216141454,-0.16031881660003752,-0.16403148381701127,-0.16572471304544603,-0.16307981191061438,-0.1610833110558281,-0.16231351631761395,-0.15547188089134956,-0.16948723010992098,-0.17066553352653493,-0.14617439272682636,-0.21972987534762825,-0.22181629542266554,-0.17035772134670163,-0.07293603737987968,-0.0716801326336317,-0.06580350538196626,-0.17081999366560563,-0.16647638396588102,-0.09577925515751008,-0.1874758923521843,-0.18212266011407358,-0.09999638527301126,-0.13546604777438778,-0.1345111165066839,-0.09708093500440576,-0.22794333521677382,-0.23029241318094118,-0.1833886748737019,-0.19944595044743538,-0.20113199175099358,-0.18741992038993688,-0.18451553687823286,-0.1870000998315005,-0.16048663545063171,-0.2237107761514508,-0.22614195387372732,-0.1832071161013882,-0.2027911635038127,-0.20521632328841663,-0.15499641085924654
