,psdtheta_1,psdalpha_1,psdbeta_1,psdtheta_2,psdalpha_2,psdbeta_2,psdtheta_3,psdalpha_3,psdbeta_3,psdtheta_4,psdalpha_4,psdbeta_4,psdtheta_5,psdalpha_5,psdbeta_5,psdtheta_6,psdalpha_6,psdbeta_6,psdtheta_7,psdalpha_7,psdbeta_7,psdtheta_8,psdalpha_8,psdbeta_8,psdtheta_9,psdalpha_9,psdbeta_9,psdtheta_10,psdalpha_10,psdbeta_10,psdtheta_11,psdalpha_11,psdbeta_11,psdtheta_12,psdalpha_12,psdbeta_12,psdtheta_13,psdalpha_13,psdbeta_13,psdtheta_14,psdalpha_14,psdbeta_14
10,-0.060754260015225575,-0.06233261680456275,-0.06696611546952742,-0.12193382305496352,-0.12153543698231137,-0.11419217235466773,-0.08006302237286202,-0.07719209984230697,-0.07316843097793811,-0.1333853016460218,-0.13493863174508583,-0.2764860844322225,-0.3157822394589598,-0.3218201580376922,-0.23469682361282548,-0.15627317695182716,-0.1524416110610654,-0.11851502916433204,-0.10634344733523246,-0.09887868360479471,-0.10504535436511123,0.05140379157527009,0.043662410861628455,0.03361527026516755,-0.1670175707907832,-0.16631226410468913,-0.1204521851031851,-0.18831207032162567,-0.18293215422182146,-0.13707635879650742,-0.045727012666126735,-0.04788136388470417,-0.06345262966553185,-0.08463325396928666,-0.08432231086894264,-0.08468459731726188,-0.22289303026858795,-0.22246282916725124,-0.2179258295903417,-0.1233621956863286,-0.12357039095538679,-0.1296648956518892
11,-0.15983224784342398,-0.15876825639118922,-0.13093599181043197,-0.09317107793004335,-0.09338563831627257,-0.09215043541213645,-0.2205089228397109,-0.23113232574982018,-0.22854854598018093,-0.0362515524840057,-0.03752842003637663,-0.08907179116196562,0.040703633529866036,0.04227087387087012,-0.13985224572332164,-0.04894523027134543,-0.05235400664824022,-0.07932589243594107,-0.14720447743062093,-0.14835714188029242,-0.156934997503539,-0.14154753258977,-0.14118927590036143,-0.16911972163156286,-0.10283187437392213,-0.10127522683186474,-0.08956854998158552,1.8260505758676158,1.6492010122061078,0.4661154947562043,-0.1544814952905484,-0.154435077671767,-0.1594217687828461,-0.08133423092545834,-0.10255734643875203,-0.11132330294483239,-0.21525851547617889,-0.2147919028584855,-0.2101619436675955,-0.17425693959731198,-0.1742687459565437,-0.17879935993182944
12,-0.0698932219267847,-0.0706979242961924,-0.07086624254755876,-0.06448248882023287,-0.06532212648688898,-0.07027749954433107,0.06631159259911751,0.06665814081130271,0.07127693275018046,-0.18579855804286663,-0.18381937253425787,-0.1841279398569482,-0.1965060141415011,-0.19881517355999523,-0.17114013323223523,-0.17165681829990853,-0.1686335836073083,-0.1292102508446382,-0.018304355384193303,-0.019015898139633773,-0.026854394319344922,-0.2122997939607638,-0.2088747314856392,-0.20838380896315467,-0.13400611759205838,-0.13163052584862084,-0.12114278684831536,-0.14441447505040106,-0.14237810684398838,-0.1202692468279648,-0.1548626255154576,-0.1548129418013444,-0.1597488063361557,-0.0704031351214204,-0.07013162468002496,-0.07122378982052635,-0.19310103361757042,-0.19254344132118778,-0.18773386727222263,-0.16737572663616548,-0.16751359025288676,-0.17269851147295706
13,-0.2125622735280217,-0.2105192933584024,-0.16657411247131673,-0.10984531780702558,-0.10970840246707206,-0.10495796563934,-0.04798922985648445,-0.04824489844487674,-0.04217423337370823,-0.0869930236604409,-0.08789750373604069,-0.15331764502166714,-0.2450387437722368,-0.26295560765969195,-0.2517711962561922,-0.18122309727527264,-0.1749123401865309,-0.13728470329261377,-0.12428835428423274,-0.12544351156111072,-0.13425097265298805,-0.17438709497011584,-0.17141125740845475,-0.1716926913969103,-0.14359303517443905,-0.14152170974251604,-0.13555010995798342,-0.17433044272366424,-0.17211178133887375,-0.14621836542028233,-0.17216689515035555,-0.17179372917239036,-0.17519871817484145,-0.15397361828219047,-0.15353018597773038,-0.15084374434643083,-0.23200061582338108,-0.23160459432823288,-0.22712736976199746,-0.12300181802639759,-0.12324874381972147,-0.12951958195123559
14,-0.150073586647897,-0.14920768276243748,-0.12439208294072383,-0.10244983934469704,-0.10247031676874573,-0.09926729326511723,-0.03622126233890491,-0.03849155785330493,-0.0907851915486825,-0.019855707161579226,0.015859595731692898,0.4764783381522406,-0.30715203474950653,-0.31541327920702866,-0.25384383736208094,-0.15004307508747672,-0.14649095820780353,-0.08876209096452545,-0.12446356264188545,-0.12571012414467458,-0.1349236570719319,-0.15578229007554997,-0.15315919608324213,-0.15500643110925244,-0.1518124101677091,-0.1513906062514027,-0.12470906002489529,-0.1311142870686059,-0.13653947932794858,-0.1336385400671949,-0.13806294701677072,-0.13836360987952817,-0.14503375543988092,-0.13666752419226988,-0.13632613341692557,-0.13472057917945288,-0.20721166860834145,-0.20672118195026853,-0.20207471981701386,-0.1581242080275699,-0.15829201413318922,-0.1637352270999277
15,-0.16632380796319923,-0.1648651036799384,-0.1349758604029808,-0.12312378749322578,-0.12269774079475382,-0.11509681942590862,0.9841809126732928,1.0757296481504939,2.139148821069916,-0.17669864780176878,-0.15231030610406007,0.149383985383989,-0.13663510380513402,-0.13578308946296538,-0.09605991577457654,-0.15318460310038987,-0.1503686948863153,-0.10448886087822008,-0.17128704426108254,-0.1725119021870659,-0.18118703170002856,-0.18313256140906958,-0.17891404001915842,-0.1689871611011138,-0.14111123313243018,-0.1406603358862916,-0.14648649589113524,-0.1756939354607803,-0.17347539504215986,-0.1474465816528577,-0.21018625414467726,-0.20903775848832395,-0.20866990403613378,-0.13341982893435897,-0.1330251581341929,-0.13147005025457723,-0.21024126942379337,-0.20975330830869995,-0.2050755213249602,-0.18672021521433993,-0.186849114209165,-0.1917317575751963
16,-0.1234798972204559,-0.12315882061965515,-0.10661151109548721,-0.0842692011438507,-0.0846749089691862,-0.08534478247674497,-0.0258314769411321,-0.025466543663835044,-0.020406658232896214,0.0013389483330906585,0.038283626156368086,0.12930540690407785,-0.2008061385777604,-0.2033593176831775,-0.15542037278348136,-0.14451971491028515,-0.14233262385035728,-0.0827415188178344,-0.10984528018714962,-0.11120466993572282,-0.12100583752684838,-0.17072864295911014,-0.16263306132718391,-0.14421312120999977,-0.15226794867811858,-0.15164818404547117,-0.13445306581654848,-0.1817394037887396,-0.17948583948784258,-0.15272226341345904,-0.16353720780653805,-0.1632960584069746,-0.1673588826109887,-0.1824190731107573,-0.18200858758369318,-0.17873372425692466,-0.21372559214420175,-0.21324725233134878,-0.20856718238431018,-0.13523917796558285,-0.1354464026571731,-0.14137500408149262
17,-0.1636162952258507,-0.16281592237034118,-0.13474871480942563,-0.10711951457623516,-0.10703955334205158,-0.1028609292746736,-0.11877364270158623,-0.11872747025493022,-0.11517752404917722,-0.19302384589657576,-0.21876502347774918,-0.32755449341152226,-0.26844633935100587,-0.2746101893344765,-0.21790265086699648,-0.12235155531433285,-0.12109565116710042,-0.0853468250189919,-0.2255768965879558,-0.2267208039717566,-0.2345258212235597,-0.1753950798603344,-0.17208045687233947,-0.1731361498265268,-0.16255313635564614,-0.16207530882882254,-0.1126628548623912,-0.16154453530392818,-0.15940260762017727,-0.13513137170581344,-0.2101404371199433,-0.20899043651294763,-0.20863006735502154,-0.2384682187420805,-0.2379927549132989,-0.23258161189882698,-0.24351771353342835,-0.24316668014717693,-0.23878333931928267,-0.17520565790757267,-0.17549125656701567,-0.18122755443693922
18,-0.16541573502735687,-0.16440431330705474,-0.13525697655164828,-0.12058495625687025,-0.1202133849305579,-0.11314246534824605,0.007604879426909374,0.007862210949302097,0.012596372675185364,0.07702200385187757,0.0802731733451067,0.0881305910376961,-0.21815948720680686,-0.22164375110211482,-0.17147507820445024,0.44277281131043494,0.4163051934841663,0.2270670287391121,-0.023525673916652924,-0.024994291142751618,-0.03611796160292797,-0.16166016487959525,-0.1590100533703256,-0.16058773125582648,-0.1436462373457355,-0.13178085643283802,-0.04092036641137464,-0.18292450787539077,-0.18065438542935264,-0.15368915297461802,0.029045236481697382,0.02547227946484259,0.0028886891868172998,-0.06365780420216643,-0.06332667822911157,-0.06406688584481814,-0.2534270604541127,-0.25311959064183437,-0.24883239718472144,-0.15772403183865885,-0.15787352577027808,-0.16317624146714735
19,-0.15703180777942652,-0.15622248871800953,-0.12981045484762593,-0.12851976587324074,-0.1279778610487543,-0.11922520285038708,-0.0882106238633459,-0.08809766903363872,-0.08426569546243858,-0.14341327187166975,-0.14292846923655975,-0.13488365781273645,-0.026078727299886292,-0.019352427091263762,0.0058527876393211975,1.3033737056021324,1.232818449345179,0.7146724176180074,0.47302107622452194,0.4706747341436329,0.450651555164009,-0.17622953335077554,-0.17287539675909222,-0.17391358182331745,-0.1555805084535277,-0.15466561083814437,-0.13953931281420923,-0.1661744104125326,-0.16400863866342874,-0.13915379529490313,-0.2139475696785068,-0.21271056875782535,-0.21191112068206644,-0.16249647223154076,-0.16213286853995912,-0.15976474690714745,-0.24213032714818808,-0.24177760481006483,-0.23739368052076978,-0.20023655355485537,-0.20036571343158754,-0.2050574802434373
20,-0.18817988284242332,-0.18667335669760876,-0.15040749022551686,-0.0921573675698241,-0.09239565952908495,-0.09138982540956762,-0.07436105617571831,-0.07419861124714859,-0.0702479633935572,-0.14673488750604569,-0.14624462522968498,-0.13763476091451385,-0.20069404621409856,-0.20319662574794983,-0.15500347996233826,-0.13284753188220366,-0.12987308359608574,-0.09951658067606017,-0.14511075057019404,-0.14639170375970043,-0.15560812664754176,-0.17082814736074498,-0.16772089225458456,-0.16889802882130772,-0.155299835454015,-0.15434098844493188,-0.13897046840524477,-0.1671233377831657,-0.16493504977060397,-0.13989484054984558,0.13688070748875922,0.13106763227903048,0.09761820391048212,-0.03191321983218507,-0.0316322002795021,-0.034013520974961985,-0.22652507961145057,-0.22611036687009156,-0.22160907097431892,-0.06396625721028897,-0.06425045212469711,-0.07160464661580104
21,-0.20179322712938447,-0.1999861787903603,-0.1594101581281823,-0.1364782174249824,-0.1357619167444728,-0.1253063524114529,-0.1389004450036149,-0.13884101546096733,-0.13511622652116634,-0.21971862078290047,-0.219577377590645,-0.2017200126372992,-0.3740542595488899,-0.38585354655548965,-0.315533943923403,-0.28780157491962094,-0.27691668823680066,-0.18753527380296262,-0.1444676107637604,-0.1457430170673215,-0.15489372220998154,-0.17558415537624933,-0.1722541872707126,-0.1732727847559949,-0.19071794322807564,-0.1904813202148188,-0.17845102818688363,-0.19061560914801756,-0.18831089440635482,-0.16045449389877944,-0.3215109772562027,-0.31810786108910405,-0.30681268755952157,-0.2459047526192325,-0.24543988163250313,-0.23981091012785433,-0.2431852267774094,-0.24283393454700386,-0.23845190087610735,-0.20601316507843226,-0.2061266065404095,-0.21067104853774893
22,-0.1868376386908424,-0.18536394422821037,-0.14951405484586267,0.4262399608303726,0.41471451405676824,0.30453296277686737,0.018145463559535113,-0.004983095866619873,-0.14371723705063222,0.21919399114467072,0.17535341350020361,-0.07536460053156822,0.1461354631986081,0.1621716997399792,0.1655815132209271,1.3933904488088538,1.3179963000561665,0.7652275850842881,-0.17137501923439535,-0.17261213507712872,-0.1813057147203068,-0.17855237930250087,-0.17871564152293917,-0.19759463509591035,-0.15387448630057174,-0.1616468696733666,-0.20922934028425993,-0.019078597538830594,-0.017806299627104588,-0.011276227017696285,0.007760448906518588,0.004503336584273371,-0.01647493331694472,-0.06462164011454329,-0.08422964435532912,-0.1363961143884855,-0.25344155185839695,-0.2531342184569769,-0.24884687213630277,-0.19117273418956823,-0.19130176112318248,-0.19610094901862526
23,-0.23932477088091791,-0.2366904332016135,-0.1842998304435593,-0.14715819776858421,-0.14621253694990283,-0.13347200369822138,-0.2947818496525602,-0.29497795254572773,-0.2922362022751065,-0.4703642691064051,-0.471531436403605,-0.42233518507692774,-0.4094900539635134,-0.42410674710196067,-0.35025345219304654,-0.3122304603824666,-0.3000955858293925,-0.2013764818157523,-0.21772780738416256,-0.21888712640824892,-0.22682892045334382,-0.22404718729779868,-0.21836537973574818,-0.21748375333304287,-0.2787498810029483,-0.27904223247239573,-0.2629008749615987,-0.22882849801683477,-0.22628739578977233,-0.19363931260254255,-0.31071121551463815,-0.3075286711892327,-0.2972995929495105,-0.34091950100942425,-0.3403442934730572,-0.3310299082767088,-0.24531074695534533,-0.24496847718506295,-0.24060688063209623,-0.23285011595619878,-0.23293429950908406,-0.23698782596985274
24,-0.22963304864724676,-0.2272181537492302,-0.1778967546621837,0.0417848147912365,0.038635194729712594,0.010961519153126723,-0.17790189824721983,-0.1779566264166916,-0.17472153958387954,-0.2914316765112784,-0.2917314051100369,-0.2650407156795764,-0.2776835154036734,-0.2843616602214581,-0.22655471751365452,0.728568661601049,0.687298348811241,0.38859798700034814,-0.2087527666681998,-0.20992508625231177,-0.21800165466125326,-0.19901890062780017,-0.19456702424790898,-0.19473164033712428,-0.19420267789837684,-0.19408015272061754,-0.18260280132014914,-0.025233662360864273,-0.02395042787691304,-0.016750538573996297,-0.005343199468384762,-0.008376543746853335,-0.028201753980883863,17.79173585754106,17.767775140847323,17.073779081440826,-0.18507854224273093,-0.1844805636870729,-0.17952555895029956,-0.183656923082511,-0.18380179975524055,-0.18879783263722863
25,-0.22252725352425376,-0.22026535095234517,-0.17317432504710153,-0.04634120927459759,-0.04761051982009566,-0.056546674727746216,-0.29551699468990633,-0.2957235958263423,-0.2930311250639865,-0.41004980977517547,-0.41092363523620645,-0.36931562034536936,-0.39490134373172775,-0.4097745329856589,-0.33682688856957843,0.032277201529878924,0.026668304136104822,-0.006328034272129927,-0.21497995424484412,-0.21613897401910565,-0.22409487316341153,-0.20275278138304578,-0.19810659527054286,-0.1980574918105248,-0.2616482728942428,-0.26280447754029423,-0.2571306384809244,-0.21313106373620244,-0.21068536056673243,-0.17999146953503548,-0.15437808592344876,-0.1543558406190626,-0.15940963171342923,-0.32254748962159974,-0.32197956169780056,-0.31331868904823085,-0.24673206964207378,-0.2463947696259984,-0.24203764591065002,-0.22769724132022437,-0.2277810138780134,-0.23190278809948656
26,-0.19582145639487947,-0.19415682041004853,-0.15549583735511274,-0.12373124275689229,-0.1232937568316203,-0.11556518101340559,-0.12115711351062822,-0.12107508646731925,-0.11727599772897175,-0.1197094780812214,-0.1190758622926661,-0.11375031877792938,-0.11541237515364086,-0.11341846857334693,-0.07649020163979155,-0.2137757142356728,-0.20667386457006312,-0.14550939588597428,-0.12009975374608337,-0.12144342523826204,-0.1311356509205324,-0.18075089661102406,-0.17717824770740606,-0.17802539519936286,-0.18449962194094977,-0.18414677694250833,-0.17157853379720267,-0.17706109237953147,-0.1748339892859631,-0.14863427744748395,-0.0022865109667364407,-0.0052459324458040395,-0.024841157673785762,0.42640886596265054,0.4260320541635008,0.4057733925644346,0.10814749397293143,0.10994414439940421,0.11743063446614627,-0.1773993099795843,-0.17756390772271893,-0.18274975373437233
27,0.11654055616457949,0.11132626940183421,0.0515798212508453,-0.12759883038962527,-0.1270733937430345,-0.11850073149970085,0.32483398792917073,0.3727907168859145,1.2165398344779808,0.09903098022652199,0.100756383151828,0.0786292423599405,-0.31568971776410176,-0.3246128519344285,-0.25041496750828146,-0.13376996484718898,-0.1181992922821506,0.010225373728125802,-0.22799849468318656,-0.22913504392198714,-0.2368744226289744,-0.2383771067835901,-0.23199726291725153,-0.2305451289047252,-0.23827060065593345,-0.23895987229391896,-0.23115311062025107,-0.18469038368244664,-0.1824188206116758,-0.15528555196413127,-0.07468576960472265,-0.07627500808060289,-0.08911803197284524,-0.1863118902743368,-0.18594309418511634,-0.18276374843753598,-0.25427777829401144,-0.2539704576156191,-0.24967486649933754,-0.13997264796011338,-0.1401560610456708,-0.1459143777141513
28,-0.1814497996676954,-0.18008858936086497,-0.14592349600588106,-0.1044747464514886,-0.10445025637763199,-0.10083131924339724,0.1126968594471274,0.14426682013509784,0.3528071869937642,0.11885569019690292,0.1348584432657011,0.1093629675191839,0.10432539293149846,0.11057446486358001,0.1635080738438882,0.13462494163759964,0.12387697352631326,0.05201797008950125,1.1784059073170727,1.2818657714333865,1.481452358724147,0.054165484868643775,0.06914893711194195,0.20801238811922027,-0.2489891308542698,-0.24989089193329142,-0.2430640079103314,-0.06216075393279377,-0.060559584284976375,-0.04834315064996479,0.08021930956011653,0.10327856143747334,0.17044616568842974,1.1029520832119413,1.1987303670673786,1.5187570676257747,-0.22791690960746241,-0.22749737686245358,-0.2229593955265407,-0.25092050424015006,-0.25098126677535654,-0.254688516417129
29,-0.1547610209293629,-0.15397055447103727,-0.12812223504320283,-0.11827201853804772,-0.11795456894925233,-0.11140643247850036,-0.11285380889740955,-0.11071756027230782,-0.16942766965555114,-0.19748319750983884,-0.19727761844314376,-0.18229974711588773,0.4662198516589925,0.49949750404200033,0.4623061921009831,-0.2427783709683384,-0.23895913027146518,-0.17496434064891822,-0.18358752711149096,-0.18481882103293457,-0.19338875704632105,1.9473802560616575,2.0096102121997337,2.121576903265813,-0.23370785015342382,-0.23431480269014301,-0.2261440111704262,-0.17847441833797736,-0.18021335533536909,-0.17101074549030745,-0.24391087785808568,-0.24207019603728624,-0.23836026482341088,-0.30795217968474287,-0.3127879560934613,-0.3074379526755806,-0.24828705864920486,-0.24797506735874036,-0.24371861078518103,-0.19111552922025865,-0.1912478240829495,-0.19608172071088215
30,0.14158338181128471,0.1358575409928411,0.0683109093267426,-0.13744313872086314,-0.13670776134314572,-0.1260438683790547,-0.13832045424016517,-0.13148712364896373,-0.12596881778134936,-0.18912997403113385,-0.1887870301162819,-0.174464758045195,-0.09649656542800981,-0.09352054451148209,-0.059103859942146404,0.0010534498639922184,-0.0028447676780516237,-0.02365692789268459,1.6942778885977974,1.6899724801501361,1.6509506116957315,0.861689627638357,0.8145738024881146,0.7726635553345036,-0.20772830168707296,-0.20784337682870035,-0.19743359625152931,-0.19505861875787736,-0.19271901166627906,-0.16427348423337382,-0.24392363458681457,-0.24209866231759458,-0.2384334832307873,-0.237338801718242,-0.23301988610843,-0.20414942956125787,-0.2491227074924685,-0.2487997870584074,-0.2444865113209082,-0.23195207002715656,-0.23203418289283406,-0.2360956808413836
31,-0.2287289310766717,-0.22632907889989326,-0.17727983868528124,-0.10942393225716002,-0.10929715870469771,-0.1046384703531038,-0.26607910986849553,-0.26622161920054793,-0.2633108589758357,0.00956450530716127,0.010952530290563884,0.00046610296465483234,-0.3589493181355979,-0.3729587591037971,-0.3042308124156524,-0.1826819901070234,-0.17715173013086769,-0.1278030115285232,3.2318695643067037,3.226435632369094,3.1672170337403855,-0.03253522608390789,-0.036112824481559676,-0.04251914043755489,-0.23836091366404644,-0.23904829154612386,-0.2312259186065107,-0.12923933096539994,-0.1272901543224036,-0.10703689050706618,0.08325377725240739,0.07854082240175006,0.0505542498928217,-0.23266627712042304,-0.23217581830359363,-0.22684345882771365,-0.2324219163608084,-0.23202572342105263,-0.2275386214375042,-0.17753688531658496,-0.17768219877810498,-0.18274227751121055
